segment,memory,trial,reaction_time,retention_time
0,0,0,0.5500916819469912,3.230538423070512
0,0,1,0.5500916819469912,3.120520086681114
0,0,2,0.6001000166694449,4.310718453075513
0,0,3,0.680113352225371,3.8506417736289382
0,0,4,0.5900983497249542,4.630771795299217
0,0,5,0.6501083513918987,5.300883480580097
0,0,6,0.5500916819469912,2.9404900816802804
0,0,7,0.5400900150025004,6.68111351891982
0,0,8,0.7001166861143524,3.420570095015836
0,0,9,0.5700950158359727,3.7306217702950493
0,0,10,0.6001000166694449,4.1106851141856975
0,0,11,0.6601100183363894,4.310718453075513
0,0,12,0.5100850141690282,6.431071845307551
0,0,13,0.6701116852808802,4.150691781963661
0,0,14,0.5700950158359727,3.6306051008501417
0,0,15,0.7701283547257877,4.030671778629772
0,0,16,0.5600933488914819,3.0905150858476413
0,0,17,0.5600933488914819,3.3005500916819472
0,0,18,0.48008001333555594,3.47057842973829
0,0,19,0.7301216869478246,4.01066844474079
0,0,20,0.7901316886147691,3.590598433072179
0,0,21,0.6301050175029171,3.7706284380730124
0,0,22,0.7701283547257877,7.7012835472578764
0,0,23,0.5800966827804634,4.320720120020003
0,0,24,0.7001166861143524,3.7706284380730124
0,0,25,0.7501250208368062,4.220703450575096
0,0,26,0.5600933488914819,4.120686781130188
0,0,27,0.7501250208368062,4.130688448074679
0,0,28,0.7101183530588432,5.34089014835806
0,0,29,0.5700950158359727,5.100850141690282
0,0,30,0.5400900150025004,3.4905817636272714
0,0,31,0.5800966827804634,3.900650108351392
0,0,32,0.6901150191698616,4.560760126687781
0,0,33,0.6301050175029171,3.2105350891815303
0,0,34,0.6301050175029171,4.510751791965328
0,0,35,0.8101350225037507,7.7312885480913485
0,0,36,0.5800966827804634,4.6107684614102356
0,0,37,0.6501083513918987,4.830805134189032
0,0,38,0.7101183530588432,5.100850141690282
0,0,39,0.5500916819469912,2.430405067511252
0,0,40,0.7001166861143524,4.480746791131855
0,0,41,0.5300883480580096,4.620770128354726
0,0,42,0.6101016836139357,3.0905150858476413
0,0,43,0.6401066844474079,5.07084514085681
0,0,44,0.6301050175029171,5.520920153358893
0,0,45,0.6301050175029171,4.460743457242874
0,0,46,0.5100850141690282,3.0605100850141693
0,0,47,0.6501083513918987,3.8806467744624107
0,0,48,0.5700950158359727,3.270545090848475
0,0,49,0.7501250208368062,6.6011001833638945
