segment,memory,trial,reaction_time,retention_time
0,0,0,0.5105105105105106,2.8428428428428427
0,0,1,0.6406406406406406,4.2742742742742745
0,0,2,0.6206206206206206,3.083083083083083
0,0,3,0.9009009009009009,3.4334334334334335
0,0,4,0.8908908908908909,3.873873873873874
0,0,5,0.980980980980981,7.147147147147147
0,0,6,0.7307307307307307,4.564564564564565
0,0,7,0.7707707707707707,6.866866866866867
0,0,8,0.6506506506506506,4.884884884884885
0,0,9,0.9309309309309309,2.062062062062062
0,0,10,0.8008008008008007,4.074074074074074
0,0,11,0.7507507507507507,3.3333333333333335
0,0,12,0.7807807807807807,4.914914914914915
0,0,13,0.5105105105105106,4.054054054054054
0,0,14,0.5905905905905906,4.464464464464465
0,0,15,0.6206206206206206,3.183183183183183
0,0,16,1.031031031031031,2.3023023023023024
0,0,17,0.7807807807807807,3.3933933933933935
0,0,18,0.8308308308308309,4.374374374374375
0,0,19,0.7707707707707707,3.023023023023023
0,0,20,0.7307307307307307,5.995995995995996
0,0,21,0.8008008008008007,3.3433433433433435
0,0,22,0.6206206206206206,3.6336336336336337
0,0,23,0.6306306306306306,4.044044044044044
0,0,24,0.8808808808808809,3.6536536536536537
0,0,25,0.8408408408408409,2.5925925925925926
0,0,26,0.47047047047047047,2.962962962962963
0,0,27,0.7607607607607607,3.993993993993994
0,0,28,0.8808808808808809,3.3933933933933935
0,0,29,0.970970970970971,6.796796796796797
0,0,30,0.7807807807807807,4.1541541541541545
0,0,31,0.5705705705705706,3.7237237237237237
0,0,32,0.6806806806806807,2.5925925925925926
0,0,33,0.6306306306306306,4.344344344344345
0,0,34,0.7407407407407407,3.3733733733733735
0,0,35,0.6606606606606606,5.245245245245245
0,0,36,0.8108108108108109,6.096096096096096
0,0,37,0.6506506506506506,5.235235235235235
0,0,38,0.7507507507507507,3.5135135135135136
0,0,39,0.8908908908908909,3.963963963963964
0,0,40,0.6706706706706707,2.972972972972973
0,0,41,0.6406406406406406,6.546546546546547
0,0,42,0.7807807807807807,6.216216216216216
0,0,43,0.8908908908908909,4.024024024024024
0,0,44,0.9309309309309309,5.095095095095095
0,0,45,0.6906906906906907,3.3733733733733735
0,0,46,0.7707707707707707,4.1841841841841845
0,0,47,0.8808808808808809,5.045045045045045
0,0,48,0.9209209209209209,2.3323323323323324
0,0,49,0.9309309309309309,4.004004004004004
