segment,memory,trial,reaction_time,retention_time
0,0,0,0.41041041041041043,5.095095095095095
0,0,1,0.39039039039039036,3.5835835835835836
0,0,2,0.2902902902902903,3.793793793793794
0,0,3,0.39039039039039036,4.1541541541541545
0,0,4,0.2802802802802803,5.595595595595595
0,0,5,0.34034034034034033,7.047047047047047
0,0,6,0.43043043043043044,3.093093093093093
0,0,7,0.42042042042042044,4.404404404404405
0,0,8,0.44044044044044045,3.7337337337337337
0,0,9,0.5005005005005005,4.504504504504505
0,0,10,0.35035035035035034,5.995995995995996
0,0,11,0.43043043043043044,5.225225225225225
0,0,12,0.36036036036036034,4.1841841841841845
0,0,13,0.34034034034034033,3.4834834834834836
0,0,14,0.38038038038038036,3.6836836836836837
0,0,15,0.37037037037037035,3.4934934934934936
0,0,16,0.42042042042042044,3.5835835835835836
0,0,17,0.39039039039039036,4.764764764764765
0,0,18,0.3103103103103103,3.803803803803804
0,0,19,0.37037037037037035,4.074074074074074
0,0,20,0.38038038038038036,7.4774774774774775
0,0,21,0.39039039039039036,5.495495495495495
0,0,22,0.36036036036036034,3.793793793793794
0,0,23,0.47047047047047047,3.833833833833834
0,0,24,0.39039039039039036,4.2742742742742745
0,0,25,0.39039039039039036,4.054054054054054
0,0,26,0.42042042042042044,2.8428428428428427
0,0,27,0.36036036036036034,4.914914914914915
0,0,28,0.40040040040040037,3.7237237237237237
0,0,29,0.44044044044044045,5.7757757757757755
0,0,30,0.4804804804804805,4.404404404404405
0,0,31,0.5005005005005005,4.414414414414415
0,0,32,0.43043043043043044,4.414414414414415
0,0,33,0.43043043043043044,4.324324324324325
0,0,34,0.43043043043043044,3.4034034034034035
0,0,35,0.38038038038038036,3.5235235235235236
0,0,36,0.39039039039039036,3.903903903903904
0,0,37,0.47047047047047047,3.6336336336336337
0,0,38,0.45045045045045046,3.6536536536536537
0,0,39,0.43043043043043044,4.764764764764765
0,0,40,0.44044044044044045,3.3333333333333335
0,0,41,0.37037037037037035,6.726726726726727
0,0,42,0.37037037037037035,3.7837837837837838
0,0,43,0.39039039039039036,3.4534534534534536
0,0,44,0.2702702702702703,3.6536536536536537
0,0,45,0.39039039039039036,6.766766766766767
0,0,46,0.38038038038038036,4.124124124124124
0,0,47,0.3303303303303303,4.2442442442442445
0,0,48,0.34034034034034033,3.6136136136136137
0,0,49,0.36036036036036034,3.5835835835835836
