segment,memory,trial,reaction_time,retention_time
0,0,0,1.2212212212212212,1.1111111111111112
0,0,1,1.6716716716716717,2.4624624624624625
0,0,2,1.2412412412412412,2.042042042042042
0,0,3,1.1911911911911912,1.1611611611611612
0,0,4,1.1211211211211212,1.3713713713713713
0,0,5,1.3913913913913913,0.6506506506506506
0,0,6,1.0810810810810811,1.2012012012012012
0,0,7,1.5915915915915915,0.8108108108108109
0,0,8,1.0910910910910911,0.47047047047047047
0,0,9,1.031031031031031,2.032032032032032
0,0,10,1.3013013013013013,3.5735735735735736
0,0,11,1.3413413413413413,0.960960960960961
0,0,12,1.3713713713713713,0.8108108108108109
0,0,13,1.1811811811811812,0.9309309309309309
0,0,14,1.4514514514514514,2.032032032032032
0,0,15,1.0910910910910911,1.8218218218218218
0,0,16,1.3813813813813813,1.1111111111111112
0,0,17,1.3113113113113113,1.0910910910910911
0,0,18,0.5805805805805806,2.1721721721721723
0,0,19,1.021021021021021,1.7817817817817818
0,0,20,1.5415415415415414,1.6116116116116117
0,0,21,1.2212212212212212,1.031031031031031
0,0,22,1.1011011011011012,1.7917917917917918
0,0,23,2.012012012012012,2.6326326326326326
0,0,24,1.5215215215215214,1.1911911911911912
0,0,25,0.990990990990991,0.7307307307307307
0,0,26,1.6916916916916918,1.3013013013013013
0,0,27,1.3013013013013013,0.950950950950951
0,0,28,1.6316316316316317,1.971971971971972
0,0,29,0.8408408408408409,2.2722722722722724
0,0,30,1.1911911911911912,2.7827827827827827
0,0,31,1.4114114114114114,0.990990990990991
0,0,32,0.950950950950951,1.5115115115115114
0,0,33,1.2312312312312312,0.5805805805805806
0,0,34,1.0810810810810811,1.0710710710710711
0,0,35,1.1511511511511512,2.3223223223223224
0,0,36,1.0810810810810811,1.0710710710710711
0,0,37,0.5705705705705706,1.8618618618618619
0,0,38,1.1511511511511512,0.7807807807807807
0,0,39,1.5615615615615615,0.9209209209209209
0,0,40,1.2212212212212212,1.4814814814814814
0,0,41,1.5315315315315314,1.2112112112112112
0,0,42,0.9409409409409409,1.1911911911911912
0,0,43,0.8308308308308309,2.2022022022022023
0,0,44,1.3013013013013013,0.8408408408408409
0,0,45,1.6416416416416417,1.2612612612612613
0,0,46,1.5415415415415414,1.8418418418418419
0,0,47,1.2512512512512513,1.0510510510510511
0,0,48,1.901901901901902,1.8218218218218218
0,0,49,1.1111111111111112,1.2112112112112112
